order_id,product_id,quantity,discount,sales_amount,cost_amount,profit_amount
ORD033902,PRD00473,1,0.0,1785.71,1214.28,571.43
ORD018556,PRD00098,1,0.0,4779.39,3249.99,1529.4
ORD020561,PRD00302,2,0.05,1893.83,1628.3,265.53
ORD035309,PRD00394,1,0.15,3562.04,2849.63,712.41
ORD004066,PRD00273,2,0.05,1106.58,792.08,314.5
ORD029898,PRD00493,1,0.0,1952.44,1327.66,624.78
ORD054994,PRD00097,1,0.0,4599.78,3127.85,1471.93
ORD051516,PRD00470,1,0.0,2333.4,1586.71,746.69
ORD014669,PRD00272,1,0.0,1116.66,759.33,357.33
ORD013155,PRD00417,1,0.0,2192.89,1491.17,701.72
ORD043434,PRD00053,1,0.0,41725.2,28373.14,13352.06
ORD056303,PRD00297,1,0.1,595.25,449.75,145.5
ORD039103,PRD00195,1,0.0,11499.74,7819.82,3679.92
ORD010661,PRD00098,1,0.0,4779.39,3249.99,1529.4
ORD058442,PRD00199,1,0.15,14886.99,11909.59,2977.4
ORD004169,PRD00229,1,0.0,19952.3,13567.56,6384.74
ORD019272,PRD00016,3,0.05,58123.78,41604.39,16519.39
ORD012898,PRD00463,1,0.05,1341.59,960.3,381.29
ORD008669,PRD00229,1,0.0,19952.3,13567.56,6384.74
ORD051593,PRD00466,2,0.1,1234.4,932.66,301.74
ORD015573,PRD00348,1,0.0,9934.68,6755.58,3179.1
ORD009883,PRD00253,2,0.05,1232.13,881.95,350.18
ORD031718,PRD00442,1,0.05,1296.86,928.28,368.58
ORD056536,PRD00374,1,0.05,9332.08,6679.8,2652.28
ORD052987,PRD00435,2,0.2,1584.66,1346.96,237.7
ORD033311,PRD00190,1,0.0,17445.89,11863.21,5582.68
ORD059295,PRD00105,1,0.0,2735.67,1860.26,875.41
ORD055666,PRD00480,1,0.05,683.68,489.37,194.31
ORD057230,PRD00498,2,0.3,2152.51,2091.01,61.5
ORD020319,PRD00078,1,0.1,21982.02,16608.64,5373.38
ORD050199,PRD00389,1,0.0,2446.04,1663.31,782.73
ORD037440,PRD00074,1,0.0,22666.35,15413.12,7253.23
ORD009655,PRD00200,1,0.0,10397.34,7070.19,3327.15
ORD008090,PRD00124,2,0.0,2956.6,2010.49,946.11
ORD000641,PRD00413,2,0.05,15505.88,11098.95,4406.93
ORD003496,PRD00056,1,0.3,22080.98,21450.09,630.89
ORD011600,PRD00385,5,0.0,26978.425000000003,20534.78,6443.65
ORD034874,PRD00491,3,0.0,4261.84,4421.78,-159.94
ORD018144,PRD00359,1,0.0,10603.3,7210.24,3393.06
ORD035522,PRD00009,1,0.0,52395.26,35628.78,16766.48
ORD059034,PRD00114,2,0.0,3683.3,2504.64,1178.66
ORD039437,PRD00142,2,0.1,5923.31,4475.39,1447.92
ORD025695,PRD00252,2,0.1,100.73,76.11,24.62
ORD007653,PRD00046,1,0.0,53445.36,36342.84,17102.52
ORD040015,PRD00308,1,0.0,593.9,403.85,190.05
ORD018160,PRD00128,1,0.0,3402.59,2313.76,1088.83
ORD030866,PRD00083,2,0.0,113467.62,77157.98,36309.64
ORD037349,PRD00329,1,0.0,1103.78,750.57,353.21
ORD012371,PRD00491,2,0.3,3034.56,2947.85,86.71
ORD016430,PRD00248,1,0.0,6054.93,4117.35,1937.58
ORD040840,PRD00197,1,0.0,8962.49,6094.49,2868.0
ORD030247,PRD00425,1,0.05,1712.68,1225.92,486.76
ORD026965,PRD00245,1,0.0,1713.79,1165.38,548.41
ORD003699,PRD00237,2,0.05,31834.69,22786.94,9047.75
ORD037282,PRD00144,1,0.0,4112.47,2796.48,1315.99
ORD026920,PRD00069,1,0.0,2392.39,1626.83,765.56
ORD052444,PRD00059,1,0.0,23408.87,15918.03,7490.84
ORD039522,PRD00244,1,0.0,12888.61,8764.25,4124.36
ORD042959,PRD00248,1,0.15,5146.69,4117.35,1029.34
ORD022296,PRD00218,3,0.0,37661.97,25610.14,12051.83
ORD024375,PRD00361,1,0.15,4709.67,3767.74,941.93
ORD036129,PRD00096,5,0.05,8566.689999999999,16912.89,-8346.2
ORD026342,PRD00204,1,0.15,18649.92,14919.93,3729.99
ORD028797,PRD00381,1,0.0,2887.09,1963.22,923.87
ORD048685,PRD00408,2,0.0,25382.8,17260.3,8122.5
ORD025691,PRD00143,1,0.3,1486.65,1444.18,42.47
ORD005027,PRD00170,2,0.05,26102.69,18684.03,7418.66
ORD046191,PRD00373,2,0.0,15092.3,10262.76,4829.54
ORD032586,PRD00022,1,0.0,34192.01,23250.57,10941.44
ORD001737,PRD00110,1,0.05,3088.19,2210.5,877.69
ORD013530,PRD00076,1,0.15,18117.61,14494.08,3623.53
ORD002727,PRD00341,1,0.0,1124.84,764.89,359.95
ORD050205,PRD00038,1,0.05,58543.75,41905.0,16638.75
ORD011403,PRD00446,1,0.05,1931.46,1382.52,548.94
ORD042485,PRD00426,4,0.0,371.24,252.44,118.8
ORD047633,PRD00215,3,0.1,43446.810000000005,48675.26,-5228.45
ORD011115,PRD00400,1,0.05,12122.38,8677.07,3445.31
ORD030261,PRD00392,1,0.0,6606.62,4492.5,2114.12
ORD021335,PRD00165,1,0.1,2166.43,1636.86,529.57
ORD015013,PRD00068,3,0.0,145251.22,149128.08,-3876.86
ORD053695,PRD00065,4,0.0,145251.22,110172.84,35078.38
ORD048951,PRD00477,1,0.1,890.31,672.68,217.63
ORD047693,PRD00035,1,0.0,28314.72,19254.01,9060.71
ORD049162,PRD00448,1,0.0,962.46,654.47,307.99
ORD026139,PRD00088,1,0.0,3688.14,2507.94,1180.2
ORD058096,PRD00498,1,0.1,1383.76,1045.51,338.25
ORD025485,PRD00084,1,0.05,1647.79,1179.47,468.32
ORD039689,PRD00219,1,0.1,11789.61,8907.71,2881.9
ORD023220,PRD00300,2,0.05,411.81,294.77,117.04
ORD008902,PRD00400,1,0.0,12760.4,8677.07,4083.33
ORD016681,PRD00482,2,0.0,3994.16,2716.03,1278.13
ORD052197,PRD00172,1,0.15,18443.48,14754.78,3688.7
ORD022794,PRD00132,1,0.0,366.66,249.33,117.33
ORD000055,PRD00304,2,0.15,1466.42,1173.14,293.28
ORD023579,PRD00274,1,0.0,240.71,163.68,77.03
ORD014015,PRD00028,1,0.0,14881.59,10119.48,4762.11
ORD048922,PRD00423,1,0.0,1856.81,1262.63,594.18
ORD028498,PRD00157,1,0.0,4674.49,3178.65,1495.84
ORD005266,PRD00113,1,0.0,740.81,503.75,237.06
ORD031570,PRD00212,1,0.3,15992.49,15535.57,456.92
ORD046553,PRD00235,2,0.0,32186.66,21886.93,10299.73
ORD052001,PRD00036,1,0.0,24075.91,16371.62,7704.29
ORD019385,PRD00461,2,0.2,98.58,83.79,14.79
ORD047021,PRD00030,1,0.0,2181.72,1483.57,698.15
ORD011551,PRD00142,1,0.0,3290.73,2237.7,1053.03
ORD048348,PRD00121,1,0.05,3526.74,2524.4,1002.34
ORD014598,PRD00193,2,0.0,43446.810000000005,30666.12,12780.69
ORD005693,PRD00282,1,0.1,741.75,560.44,181.31
ORD034372,PRD00077,1,0.3,33527.35,32569.42,957.93
ORD002528,PRD00299,1,0.05,722.66,517.28,205.38
ORD020997,PRD00062,3,0.0,126340.56,85911.58,40428.98
ORD045285,PRD00244,1,0.05,12244.18,8764.25,3479.93
ORD056755,PRD00131,2,0.0,5919.88,4025.52,1894.36
ORD049719,PRD00400,1,0.0,12760.4,8677.07,4083.33
ORD031454,PRD00251,1,0.0,1076.34,731.91,344.43
ORD047333,PRD00194,2,0.15,40758.83,32607.06,8151.77
ORD052999,PRD00350,2,0.0,883.44,600.74,282.7
ORD043656,PRD00122,5,0.0,8566.689999999999,12438.25,-3871.56
ORD057392,PRD00046,1,0.05,50773.09,36342.84,14430.25
ORD028889,PRD00053,2,0.0,83450.4,56746.27,26704.13
ORD014086,PRD00049,1,0.05,10691.78,7653.07,3038.71
ORD000730,PRD00325,1,0.0,898.21,610.78,287.43
ORD027497,PRD00269,2,0.1,1893.83,1466.08,427.75
ORD012429,PRD00386,1,0.05,10477.01,7499.33,2977.68
ORD057841,PRD00225,1,0.0,14829.55,10084.09,4745.46
ORD024483,PRD00146,1,0.0,1270.62,864.02,406.6
ORD029527,PRD00078,1,0.0,24424.47,16608.64,7815.83
ORD042788,PRD00434,4,0.0,4261.84,3551.23,710.61
ORD023680,PRD00437,1,0.0,1592.59,1082.96,509.63
ORD001793,PRD00132,1,0.1,329.99,249.33,80.66
ORD028225,PRD00170,1,0.1,12364.43,9342.02,3022.41
ORD011430,PRD00494,1,0.05,1281.46,917.25,364.21
ORD015726,PRD00349,1,0.0,3919.5,2665.26,1254.24
ORD058200,PRD00440,1,0.0,1754.95,1193.37,561.58
ORD023282,PRD00333,1,0.0,4271.45,2904.59,1366.86
ORD021862,PRD00420,2,0.3,197.61,191.96,5.65
ORD042856,PRD00384,1,0.0,4561.55,3101.85,1459.7
ORD056833,PRD00148,1,0.15,2724.6,2179.68,544.92
ORD045974,PRD00471,2,0.0,949.74,645.82,303.92
ORD052216,PRD00195,1,0.0,11499.74,7819.82,3679.92
ORD003883,PRD00327,5,0.0,1893.83,1731.01,162.82
ORD027056,PRD00452,1,0.05,1165.57,834.31,331.26
ORD047151,PRD00421,1,0.15,1861.82,1489.46,372.36
ORD042906,PRD00466,1,0.0,685.78,466.33,219.45
ORD002400,PRD00260,1,0.1,476.42,359.96,116.46
ORD034609,PRD00415,1,0.0,9295.18,6320.72,2974.46
ORD016188,PRD00475,3,0.0,4261.84,5050.73,-788.89
ORD045907,PRD00474,1,0.0,1570.86,1068.18,502.68
ORD004610,PRD00051,1,0.0,1042.71,709.04,333.67
ORD003941,PRD00042,1,0.0,48314.71,32854.0,15460.71
ORD040432,PRD00486,1,0.0,2278.24,1549.2,729.04
ORD008614,PRD00283,1,0.15,491.59,393.27,98.32
ORD053111,PRD00407,1,0.0,11960.62,8133.22,3827.4
ORD030501,PRD00467,1,0.0,2055.58,1397.79,657.79
ORD034111,PRD00352,1,0.0,3686.25,2506.65,1179.6
ORD042701,PRD00199,1,0.0,17514.11,11909.59,5604.52
ORD023190,PRD00034,2,0.0,18027.1,12258.43,5768.67
ORD009367,PRD00266,2,0.0,712.82,484.72,228.1
ORD013142,PRD00169,2,0.0,27655.74,18805.9,8849.84
ORD047818,PRD00191,1,0.05,15018.28,10749.93,4268.35
ORD007417,PRD00439,1,0.05,652.49,467.04,185.45
ORD020277,PRD00067,1,0.0,27944.85,19002.5,8942.35
ORD008474,PRD00008,1,0.05,1512.95,1082.95,430.0
ORD022916,PRD00016,1,0.15,17335.16,13868.13,3467.03
ORD045842,PRD00229,1,0.05,18954.68,13567.56,5387.12
ORD056014,PRD00349,1,0.2,3135.6,2665.26,470.34
ORD049964,PRD00408,1,0.0,12691.4,8630.15,4061.25
ORD019273,PRD00098,4,0.0,8566.689999999999,12999.94,-4433.25
ORD023921,PRD00312,5,0.0,1893.83,1442.21,451.62
ORD024944,PRD00247,1,0.0,5391.07,3665.93,1725.14
ORD044557,PRD00145,2,0.0,4228.14,2875.14,1353.0
ORD051244,PRD00295,1,0.0,656.94,446.72,210.22
ORD002299,PRD00159,2,0.0,1567.58,1065.95,501.63
ORD017952,PRD00438,1,0.15,1974.48,1579.59,394.89
ORD033779,PRD00482,1,0.15,1697.52,1358.01,339.51
ORD008364,PRD00158,1,0.15,2970.71,2376.57,594.14
ORD032802,PRD00197,1,0.2,7169.99,6094.49,1075.5
ORD043426,PRD00228,1,0.0,15627.37,10626.61,5000.76
ORD032745,PRD00421,1,0.2,1752.3,1489.46,262.84
ORD057702,PRD00488,1,0.0,813.59,553.24,260.35
ORD021822,PRD00490,3,0.05,4261.84,4440.61,-178.77
ORD017543,PRD00365,1,0.05,1753.27,1254.97,498.3
ORD005816,PRD00087,2,0.0,7616.52,5179.23,2437.29
ORD054096,PRD00486,1,0.1,2050.42,1549.2,501.22
ORD016357,PRD00362,1,0.0,9418.24,6404.4,3013.84
ORD017836,PRD00342,1,0.0,7985.1,5429.87,2555.23
ORD026086,PRD00214,1,0.0,6178.14,4201.14,1977.0
ORD035702,PRD00350,1,0.0,441.72,300.37,141.35
ORD010269,PRD00114,1,0.1,1657.48,1252.32,405.16
ORD007882,PRD00284,1,0.2,345.33,293.53,51.8
ORD058935,PRD00417,1,0.1,1973.6,1491.17,482.43
ORD045066,PRD00293,1,0.0,825.92,561.63,264.29
ORD027232,PRD00055,1,0.3,13562.79,13175.28,387.51
ORD022310,PRD00406,3,0.0,26978.425000000003,28309.51,-1331.08
ORD045987,PRD00421,5,0.15,4261.84,7447.29,-3185.45
ORD058073,PRD00370,1,0.0,14768.36,10042.48,4725.88
ORD052572,PRD00117,1,0.0,1992.26,1354.74,637.52
ORD004465,PRD00089,1,0.0,739.37,502.77,236.6
ORD013944,PRD00417,4,0.2,4261.84,5964.66,-1702.82
ORD040614,PRD00497,2,0.05,2335.5,1671.73,663.77
ORD026846,PRD00013,1,0.0,52033.38,35382.7,16650.68
ORD010064,PRD00175,1,0.1,2072.75,1566.08,506.67
ORD052837,PRD00308,1,0.0,593.9,403.85,190.05
ORD000445,PRD00006,1,0.0,79838.37,54290.09,25548.28
ORD049987,PRD00242,2,0.1,15094.44,11404.69,3689.75
ORD003074,PRD00480,1,0.15,611.71,489.37,122.34
ORD008172,PRD00247,2,0.0,10782.14,7331.86,3450.28
ORD005360,PRD00039,1,0.0,42478.32,28885.26,13593.06
ORD053843,PRD00164,1,0.05,2438.96,1745.78,693.18
ORD039180,PRD00274,2,0.1,433.28,327.37,105.91
ORD035762,PRD00405,3,0.0,5816.64,3955.32,1861.32
ORD000709,PRD00450,1,0.0,588.67,400.3,188.37
ORD025486,PRD00101,1,0.0,1788.85,1216.42,572.43
ORD059868,PRD00312,1,0.2,339.34,288.44,50.9
ORD058495,PRD00347,3,0.05,26978.425000000003,29961.7,-2983.27
ORD015057,PRD00156,1,0.05,1400.61,1002.54,398.07
ORD019082,PRD00204,1,0.0,21941.08,14919.93,7021.15
ORD042311,PRD00291,2,0.0,596.24,405.44,190.8
ORD030672,PRD00186,2,0.0,26606.22,18092.23,8513.99
ORD003121,PRD00493,1,0.0,1952.44,1327.66,624.78
ORD049350,PRD00205,1,0.05,810.28,579.99,230.29
ORD045115,PRD00199,1,0.1,15762.7,11909.59,3853.11
ORD018522,PRD00209,1,0.1,10640.75,8039.68,2601.07
ORD050287,PRD00203,1,0.0,15412.31,10480.37,4931.94
ORD042002,PRD00220,2,0.3,33888.01,32919.78,968.23
ORD045178,PRD00461,1,0.0,61.61,41.89,19.72
ORD010408,PRD00328,1,0.05,407.26,291.51,115.75
ORD001642,PRD00487,1,0.0,1023.5,695.98,327.52
ORD044623,PRD00441,1,0.0,1184.75,805.63,379.12
ORD027119,PRD00418,1,0.15,1984.56,1587.65,396.91
ORD052486,PRD00071,1,0.0,59038.46,40146.15,18892.31
ORD036171,PRD00451,1,0.2,1983.29,1685.79,297.5
ORD004033,PRD00229,1,0.0,19952.3,13567.56,6384.74
ORD050350,PRD00483,1,0.0,2107.71,1433.24,674.47
ORD040820,PRD00123,2,0.0,3144.36,2138.16,1006.2
ORD007515,PRD00349,1,0.1,3527.55,2665.26,862.29
ORD031605,PRD00308,1,0.0,593.9,403.85,190.05
ORD050288,PRD00341,1,0.0,1124.84,764.89,359.95
ORD021493,PRD00204,3,0.0,43446.810000000005,44759.8,-1312.99
ORD009933,PRD00043,2,0.1,39491.64,29838.13,9653.51
ORD021503,PRD00248,2,0.05,11504.37,8234.7,3269.67
ORD057842,PRD00058,1,0.0,26273.08,17865.69,8407.39
ORD042411,PRD00476,1,0.1,1697.76,1282.75,415.01
ORD001044,PRD00488,2,0.0,1627.18,1106.48,520.7
ORD034735,PRD00301,1,0.0,649.48,441.65,207.83
ORD009686,PRD00021,1,0.0,82445.08,56062.65,26382.43
ORD046652,PRD00269,3,0.0,1893.83,2199.12,-305.29
ORD057796,PRD00029,1,0.0,65868.33,44790.46,21077.87
ORD057041,PRD00217,2,0.0,18163.58,12351.23,5812.35
ORD021851,PRD00244,4,0.15,43446.810000000005,35057.02,8389.79
ORD053750,PRD00320,1,0.0,1122.55,763.33,359.22
ORD005032,PRD00464,1,0.0,64.65,43.96,20.69
ORD014554,PRD00168,1,0.0,23286.97,15835.14,7451.83
ORD005103,PRD00010,1,0.1,74515.9,56300.9,18215.0
ORD050412,PRD00196,2,0.0,8814.46,5993.83,2820.63
ORD045845,PRD00410,1,0.0,3564.86,2424.1,1140.76
ORD058943,PRD00484,2,0.0,3306.42,2248.37,1058.05
ORD022815,PRD00208,4,0.0,43446.810000000005,56475.63,-13028.82
ORD042383,PRD00342,1,0.1,7186.59,5429.87,1756.72
ORD049914,PRD00307,1,0.15,415.48,332.38,83.1
ORD056387,PRD00263,1,0.05,389.32,278.67,110.65
ORD055946,PRD00327,2,0.0,1018.24,692.4,325.84
ORD025341,PRD00351,1,0.0,8605.81,5851.95,2753.86
ORD035941,PRD00008,1,0.1,1433.32,1082.95,350.37
ORD035044,PRD00082,2,0.15,84621.34,67697.07,16924.27
ORD022618,PRD00251,2,0.0,1893.83,1463.82,430.01
ORD026238,PRD00101,4,0.3,5008.78,4865.67,143.11
ORD048823,PRD00037,2,0.1,19881.07,15021.25,4859.82
ORD001004,PRD00104,1,0.05,3281.35,2348.75,932.6
ORD025282,PRD00476,2,0.0,3772.8,2565.5,1207.3
ORD055307,PRD00299,2,0.05,1445.33,1034.55,410.78
ORD004163,PRD00360,1,0.0,5225.33,3553.22,1672.11
ORD055604,PRD00465,2,0.15,1443.45,1154.76,288.69
ORD033410,PRD00143,1,0.05,2017.6,1444.18,573.42
ORD057313,PRD00480,1,0.15,611.71,489.37,122.34
ORD009961,PRD00494,2,0.0,2697.8,1834.5,863.3
ORD004029,PRD00281,1,0.05,786.4,562.9,223.5
ORD057247,PRD00301,1,0.0,649.48,441.65,207.83
ORD007341,PRD00484,1,0.0,1653.21,1124.18,529.03
ORD012893,PRD00386,1,0.3,7719.9,7499.33,220.57
ORD024464,PRD00263,2,0.05,778.64,557.34,221.3
ORD056022,PRD00031,3,0.1,145251.22,126962.11,18289.11
ORD003185,PRD00211,1,0.15,17305.8,13844.64,3461.16
ORD014580,PRD00205,1,0.0,852.93,579.99,272.94
ORD038123,PRD00001,2,0.0,64921.48,44146.61,20774.87
ORD021042,PRD00177,4,0.0,43446.810000000005,64441.45,-20994.64
ORD058833,PRD00263,2,0.0,819.62,557.34,262.28
ORD039565,PRD00206,4,0.05,43446.810000000005,32946.44,10500.37
ORD003862,PRD00431,1,0.2,1811.22,1539.54,271.68
ORD031738,PRD00307,1,0.0,488.8,332.38,156.42
ORD047074,PRD00217,1,0.1,8173.61,6175.62,1997.99
ORD018487,PRD00138,1,0.0,511.97,348.14,163.83
ORD035571,PRD00363,2,0.05,10519.01,7529.4,2989.61
ORD033016,PRD00408,1,0.0,12691.4,8630.15,4061.25
ORD045965,PRD00139,1,0.0,4687.08,3187.21,1499.87
ORD004872,PRD00131,2,0.05,5623.89,4025.52,1598.37
ORD007786,PRD00139,1,0.0,4687.08,3187.21,1499.87
ORD002200,PRD00478,1,0.0,842.17,572.68,269.49
ORD016373,PRD00462,1,0.05,1777.77,1272.51,505.26
ORD029917,PRD00492,3,0.0,1317.93,896.19,421.74
ORD049786,PRD00254,5,0.05,1893.83,1581.68,312.15
ORD034810,PRD00324,2,0.1,1291.88,976.09,315.79
ORD013903,PRD00024,2,0.0,89499.2,60859.46,28639.74
ORD039298,PRD00138,1,0.0,511.97,348.14,163.83
ORD036698,PRD00179,1,0.0,19473.02,13241.65,6231.37
ORD002350,PRD00138,2,0.0,1023.94,696.28,327.66
ORD025211,PRD00351,2,0.0,17211.62,11703.9,5507.72
ORD025008,PRD00404,5,0.0,26978.425000000003,29184.07,-2205.64
ORD008778,PRD00180,1,0.0,6367.61,4329.97,2037.64
ORD038189,PRD00289,1,0.05,947.12,677.94,269.18
ORD043993,PRD00217,1,0.3,6357.25,6175.62,181.63
ORD053839,PRD00215,4,0.1,43446.810000000005,64900.34,-21453.53
ORD024411,PRD00219,5,0.0,43446.810000000005,44538.54,-1091.73
ORD029696,PRD00056,1,0.0,31544.25,21450.09,10094.16
ORD009479,PRD00317,1,0.0,952.3,647.56,304.74
ORD049762,PRD00294,2,0.0,929.58,632.11,297.47
ORD015552,PRD00397,3,0.0,23672.52,16097.31,7575.21
ORD015125,PRD00228,3,0.1,42193.9,31879.83,10314.07
ORD003271,PRD00454,1,0.0,1435.61,976.21,459.4
ORD012951,PRD00056,1,0.1,28389.82,21450.09,6939.73
ORD006987,PRD00235,1,0.15,13679.33,10943.46,2735.87
ORD047788,PRD00327,1,0.05,483.66,346.2,137.46
ORD050522,PRD00387,2,0.2,13065.94,11106.05,1959.89
ORD018164,PRD00165,3,0.05,6860.35,4910.57,1949.78
ORD010685,PRD00397,1,0.0,7890.84,5365.77,2525.07
ORD008236,PRD00157,1,0.05,4440.77,3178.65,1262.12
ORD018342,PRD00422,1,0.1,246.38,186.16,60.22
ORD016743,PRD00245,1,0.0,1713.79,1165.38,548.41
ORD043683,PRD00259,1,0.15,756.03,604.83,151.2
ORD050967,PRD00029,1,0.0,65868.33,44790.46,21077.87
ORD037296,PRD00287,1,0.0,467.49,317.89,149.6
ORD037359,PRD00294,2,0.0,929.58,632.11,297.47
ORD006557,PRD00371,1,0.0,10414.34,7081.75,3332.59
ORD017240,PRD00238,1,0.0,5750.68,3910.46,1840.22
ORD057760,PRD00342,2,0.3,11179.14,10859.74,319.4
ORD051648,PRD00130,1,0.0,3174.7,2158.8,1015.9
ORD055439,PRD00482,1,0.0,1997.08,1358.01,639.07
ORD026539,PRD00469,1,0.15,1791.92,1433.54,358.38
ORD025592,PRD00441,1,0.3,829.32,805.63,23.69
ORD048304,PRD00303,1,0.0,897.86,610.54,287.32
ORD055582,PRD00144,2,0.0,8224.94,5592.96,2631.98
ORD009978,PRD00490,1,0.0,2176.77,1480.2,696.57
ORD030714,PRD00273,1,0.0,582.41,396.04,186.37
ORD024677,PRD00154,1,0.2,1831.79,1557.02,274.77
ORD014318,PRD00023,1,0.0,78437.36,53337.4,25099.96
ORD048709,PRD00251,1,0.05,1022.52,731.91,290.61
ORD016915,PRD00051,1,0.1,938.44,709.04,229.4
ORD038261,PRD00283,3,0.0,1735.02,1179.81,555.21
ORD046067,PRD00066,1,0.1,62622.08,47314.46,15307.62
ORD041948,PRD00397,1,0.05,7496.3,5365.77,2130.53
ORD030522,PRD00050,1,0.15,8706.95,6965.56,1741.39
ORD021715,PRD00335,1,0.1,6268.9,4736.51,1532.39
ORD025881,PRD00448,1,0.3,673.72,654.47,19.25
ORD014039,PRD00357,1,0.0,11077.92,7532.99,3544.93
ORD013244,PRD00180,1,0.0,6367.61,4329.97,2037.64
ORD051679,PRD00170,2,0.0,27476.52,18684.03,8792.49
ORD020468,PRD00410,1,0.0,3564.86,2424.1,1140.76
ORD057270,PRD00494,1,0.0,1348.9,917.25,431.65
ORD000867,PRD00336,1,0.0,1416.53,963.24,453.29
ORD039467,PRD00298,1,0.2,528.45,449.18,79.27
ORD051667,PRD00280,1,0.0,94.78,64.45,30.33
ORD050463,PRD00276,2,0.05,295.47,211.49,83.98
ORD056962,PRD00492,2,0.0,878.62,597.46,281.16
ORD021671,PRD00128,4,0.05,8566.689999999999,9255.04,-688.35
ORD046342,PRD00102,1,0.0,2154.44,1465.02,689.42
ORD050294,PRD00176,1,0.15,18364.84,14691.88,3672.96
ORD055756,PRD00458,1,0.05,1630.23,1166.9,463.33
ORD057504,PRD00136,1,0.0,1113.22,756.99,356.23
ORD000274,PRD00163,1,0.0,1800.09,1224.06,576.03
ORD017054,PRD00368,3,0.0,24578.43,16713.33,7865.1
ORD020365,PRD00498,3,0.15,3920.65,3136.52,784.13
ORD023513,PRD00314,1,0.0,1095.99,745.27,350.72
ORD048295,PRD00154,2,0.0,4579.48,3114.05,1465.43
ORD004816,PRD00218,1,0.0,12553.99,8536.71,4017.28
ORD010254,PRD00057,2,0.0,43473.68,29562.1,13911.58
ORD035111,PRD00173,2,0.15,29892.36,23913.89,5978.47
ORD022063,PRD00441,1,0.0,1184.75,805.63,379.12
ORD001639,PRD00470,1,0.0,2333.4,1586.71,746.69
ORD010173,PRD00391,2,0.0,12558.8,8539.98,4018.82
ORD032521,PRD00138,1,0.0,511.97,348.14,163.83
ORD022393,PRD00291,1,0.0,298.12,202.72,95.4
ORD011043,PRD00496,1,0.05,2299.35,1645.85,653.5
ORD013091,PRD00183,2,0.0,6227.54,4234.73,1992.81
ORD053599,PRD00059,2,0.1,42135.97,31836.06,10299.91
ORD047342,PRD00409,4,0.15,26978.425000000003,26441.56,536.87
ORD019838,PRD00103,1,0.05,2829.92,2025.62,804.3
ORD010601,PRD00452,1,0.0,1226.92,834.31,392.61
ORD059946,PRD00189,2,0.05,43446.810000000005,33762.71,9684.1
ORD027424,PRD00108,1,0.05,2158.77,1545.23,613.54
ORD036448,PRD00326,1,0.0,25.47,17.32,8.15
ORD046343,PRD00380,1,0.15,719.52,575.61,143.91
ORD043496,PRD00237,1,0.0,16755.1,11393.47,5361.63
ORD055134,PRD00311,1,0.0,427.92,290.99,136.93
ORD036969,PRD00481,1,0.1,269.53,203.65,65.88
ORD004811,PRD00447,2,0.05,3516.92,2517.37,999.55
ORD026151,PRD00238,1,0.0,5750.68,3910.46,1840.22
ORD055405,PRD00452,4,0.3,3435.38,3337.22,98.16
ORD006528,PRD00103,2,0.1,5361.95,4051.25,1310.7
ORD054691,PRD00472,1,0.0,786.66,534.93,251.73
ORD052863,PRD00354,1,0.15,10606.81,8485.45,2121.36
ORD003243,PRD00155,1,0.1,4459.82,3369.64,1090.18
ORD021242,PRD00425,2,0.15,3064.79,2451.84,612.95
ORD056233,PRD00170,1,0.0,13738.26,9342.02,4396.24
ORD047408,PRD00396,1,0.0,2180.89,1483.01,697.88
ORD023892,PRD00437,1,0.0,1592.59,1082.96,509.63
ORD036842,PRD00209,1,0.0,11823.06,8039.68,3783.38
ORD035620,PRD00119,1,0.0,2448.6,1665.05,783.55
ORD051153,PRD00158,4,0.05,8566.689999999999,9506.26,-939.57
ORD016296,PRD00158,1,0.15,2970.71,2376.57,594.14
ORD000903,PRD00010,1,0.0,82795.44,56300.9,26494.54
ORD009268,PRD00203,5,0.05,43446.810000000005,52401.85,-8955.04
ORD052156,PRD00206,3,0.0,36337.98,24709.83,11628.15
ORD029391,PRD00182,1,0.0,14372.1,9773.03,4599.07
ORD052905,PRD00057,1,0.0,21736.84,14781.05,6955.79
ORD009520,PRD00313,1,0.15,480.39,384.32,96.07
ORD003004,PRD00252,1,0.15,47.57,38.05,9.52
ORD019244,PRD00015,1,0.1,62014.67,46855.53,15159.14
ORD052929,PRD00175,1,0.0,2303.06,1566.08,736.98
ORD045348,PRD00027,1,0.0,46586.01,31678.49,14907.52
ORD023348,PRD00483,2,0.0,4215.42,2866.49,1348.93
ORD017122,PRD00245,2,0.0,3427.58,2330.75,1096.83
ORD004673,PRD00037,1,0.0,11045.04,7510.63,3534.41
ORD008252,PRD00045,1,0.0,25338.41,17230.12,8108.29
ORD013460,PRD00432,2,0.0,4261.84,3370.56,891.28
ORD026372,PRD00073,1,0.05,10004.35,7161.01,2843.34
ORD006050,PRD00407,1,0.0,11960.62,8133.22,3827.4
ORD020253,PRD00387,1,0.05,7757.9,5553.02,2204.88
ORD014496,PRD00474,1,0.1,1413.77,1068.18,345.59
ORD027954,PRD00067,1,0.1,25150.36,19002.5,6147.86
ORD026696,PRD00372,1,0.0,13727.25,9334.53,4392.72
ORD047798,PRD00478,3,0.1,2273.86,1718.03,555.83
ORD038423,PRD00227,1,0.05,12299.13,8803.59,3495.54
ORD003661,PRD00421,1,0.0,2190.38,1489.46,700.92
